Model probability	Spectral learning probability
4.904525e-23	5.367798e-23	[7, 2, 6, 1, 3, 6, 0, 6, 2, 5, 6, 7, 6, 4, 0, 1, 3, 0, 1, 4, 6, 1, 4, 0, 3]
1.145707e-22	1.397262e-22	[4, 2, 6, 3, 6, 1, 6, 7, 5, 6, 7, 2, 6, 2, 2, 3, 2, 3, 2, 2, 3, 6, 7, 4, 0]
1.035056e-20	1.110289e-20	[2, 1, 0, 6, 5, 2, 6, 5, 6, 6, 0, 6, 1, 7, 0, 7, 2, 6, 0, 7, 7, 6, 0, 0]
6.473913e-06	6.932430e-06	[7, 6, 5, 3, 0, 0]
4.655921e-48	4.823017e-48	[3, 7, 4, 5, 0, 6, 7, 3, 4, 5, 0, 5, 2, 6, 1, 2, 7, 7, 4, 1, 7, 3, 7, 2, 2, 0, 7, 6, 3, 0, 0, 0, 2, 4, 7, 6, 5, 5, 6, 0, 2, 2, 2, 0, 2, 5, 5, 7, 2, 2, 4, 4, 0]
3.875622e-55	2.668670e-55	[7, 4, 4, 7, 2, 4, 7, 0, 7, 1, 0, 5, 6, 7, 0, 7, 1, 5, 1, 5, 1, 6, 0, 0, 1, 4, 1, 6, 6, 3, 0, 3, 6, 7, 1, 6, 3, 6, 4, 3, 3, 2, 6, 6, 0, 3, 4, 2, 2, 7, 6, 0, 5, 3, 4, 2, 7, 0, 2, 7, 6]
1.071925e-87	1.375874e-87	[2, 7, 1, 7, 2, 5, 7, 0, 0, 1, 0, 1, 7, 0, 0, 3, 6, 6, 7, 6, 5, 6, 2, 0, 6, 2, 1, 2, 6, 5, 0, 7, 4, 2, 4, 4, 4, 4, 7, 6, 7, 7, 0, 6, 7, 7, 7, 2, 0, 6, 5, 0, 4, 7, 0, 5, 6, 0, 4, 3, 1, 6, 4, 1, 6, 2, 3, 5, 5, 2, 6, 6, 1, 4, 0, 7, 4, 0, 3, 7, 3, 7, 5, 1, 0, 0, 7, 7, 0, 0, 7, 6, 0, 0, 2, 5, 2, 0, 1]
4.127187e-55	4.148653e-55	[5, 0, 6, 7, 0, 0, 6, 7, 2, 7, 6, 5, 5, 2, 0, 6, 4, 0, 5, 2, 5, 7, 1, 6, 2, 6, 6, 2, 2, 6, 3, 5, 4, 6, 5, 1, 1, 1, 4, 7, 7, 4, 1, 7, 6, 6, 0, 6, 6, 6, 1, 5, 2, 0, 6, 3, 6, 2, 0, 7, 3, 6]
6.329530e-73	5.940485e-73	[2, 6, 0, 3, 6, 2, 2, 1, 0, 7, 2, 1, 6, 2, 2, 0, 1, 5, 7, 0, 7, 6, 3, 7, 7, 7, 6, 3, 2, 0, 4, 4, 0, 5, 3, 6, 1, 7, 1, 7, 1, 3, 3, 7, 5, 7, 6, 6, 0, 0, 4, 2, 0, 7, 6, 1, 4, 5, 5, 0, 7, 5, 1, 5, 0, 6, 1, 0, 0, 3, 6, 7, 4, 0, 6, 3, 5, 6, 5, 1, 6]
5.266146e-13	5.131620e-13	[0, 4, 6, 4, 1, 6, 0, 5, 1, 2, 7, 6, 7, 0]
1.072279e-17	1.049633e-17	[7, 7, 7, 5, 7, 2, 7, 7, 5, 1, 0, 4, 5, 4, 0, 7, 0, 2, 6]
6.538484e-18	5.997330e-18	[6, 6, 1, 4, 2, 3, 0, 5, 4, 4, 6, 7, 5, 4, 1, 5, 1, 5]
2.729482e-53	3.012225e-53	[6, 0, 4, 4, 3, 6, 2, 6, 7, 7, 6, 1, 7, 0, 5, 0, 7, 3, 1, 6, 7, 4, 2, 6, 7, 6, 4, 0, 6, 0, 6, 0, 7, 5, 7, 2, 2, 1, 6, 0, 2, 3, 4, 4, 6, 0, 4, 7, 2, 3, 7, 2, 0, 7, 2, 4, 4, 4, 3, 3]
1.584441e-62	1.936557e-62	[5, 6, 7, 7, 5, 3, 2, 0, 7, 0, 0, 2, 2, 6, 6, 0, 7, 3, 7, 2, 6, 6, 7, 2, 0, 4, 6, 0, 1, 2, 2, 0, 6, 4, 3, 2, 6, 0, 6, 7, 6, 6, 3, 5, 6, 0, 0, 3, 0, 2, 3, 0, 0, 2, 3, 4, 7, 7, 4, 7, 4, 4, 4, 1, 2, 1, 3, 6, 7, 1, 6]
1.871588e-16	1.803489e-16	[2, 2, 1, 2, 7, 0, 3, 1, 6, 6, 3, 0, 2, 0, 6, 3, 2, 0]
6.123914e-43	6.031459e-43	[5, 7, 0, 0, 1, 2, 5, 0, 0, 4, 0, 7, 4, 0, 0, 3, 6, 2, 7, 6, 7, 3, 0, 2, 2, 2, 3, 6, 7, 2, 3, 5, 7, 0, 5, 0, 7, 5, 7, 6, 0, 0, 7, 3, 3, 1, 6, 7]
5.925023e-23	6.077120e-23	[7, 0, 5, 3, 6, 1, 1, 5, 2, 0, 6, 0, 1, 2, 6, 1, 6, 4, 6, 3, 7, 4, 6, 0, 4]
2.053948e-17	1.868581e-17	[2, 3, 6, 0, 7, 3, 6, 6, 4, 1, 1, 4, 7, 1, 5, 4, 1, 7]
6.179281e-63	6.299034e-63	[7, 3, 2, 0, 1, 5, 4, 7, 0, 6, 6, 6, 3, 4, 7, 0, 2, 7, 2, 0, 3, 3, 4, 6, 1, 4, 7, 0, 6, 5, 6, 4, 0, 4, 0, 6, 5, 0, 2, 0, 5, 1, 1, 7, 2, 6, 3, 0, 2, 2, 1, 2, 0, 5, 2, 0, 5, 3, 6, 2, 3, 5, 5, 1, 3, 6, 0, 4, 1]
2.492086e-15	2.482183e-15	[0, 2, 2, 0, 0, 7, 7, 6, 6, 6, 0, 3, 1, 3, 7, 6, 5]
6.234988e-34	6.740407e-34	[7, 6, 5, 3, 6, 1, 0, 6, 0, 4, 2, 1, 0, 3, 5, 5, 6, 1, 2, 6, 4, 0, 1, 4, 4, 3, 2, 1, 7, 7, 6, 2, 6, 2, 7, 0, 1]
7.041948e-85	5.490572e-85	[2, 6, 5, 7, 1, 5, 3, 7, 1, 6, 7, 7, 2, 1, 4, 6, 7, 2, 0, 0, 3, 1, 6, 1, 6, 2, 4, 0, 6, 2, 7, 7, 7, 5, 5, 2, 0, 5, 1, 5, 4, 0, 7, 2, 0, 7, 4, 3, 4, 1, 3, 0, 1, 4, 6, 3, 6, 1, 0, 0, 7, 4, 6, 1, 3, 3, 7, 3, 3, 0, 3, 7, 0, 2, 6, 5, 0, 3, 7, 2, 6, 6, 3, 3, 2, 1, 7, 0, 5, 7, 4, 2, 2]
1.252494e-45	1.195515e-45	[2, 0, 2, 0, 2, 5, 6, 1, 4, 4, 1, 0, 0, 3, 4, 3, 0, 0, 0, 6, 6, 4, 2, 4, 0, 6, 6, 6, 3, 6, 5, 2, 1, 4, 1, 0, 4, 3, 2, 4, 4, 7, 6, 0, 5, 5, 3, 7, 6, 0]
6.191647e-88	7.366737e-88	[1, 1, 7, 0, 7, 6, 2, 3, 4, 0, 0, 4, 3, 0, 5, 3, 6, 4, 6, 7, 1, 2, 0, 7, 2, 6, 1, 1, 1, 6, 7, 7, 7, 2, 7, 0, 5, 0, 0, 5, 6, 7, 2, 0, 4, 5, 0, 4, 7, 6, 1, 7, 2, 0, 0, 5, 3, 6, 7, 4, 2, 3, 5, 0, 4, 7, 4, 0, 3, 6, 3, 3, 6, 3, 6, 6, 0, 4, 5, 7, 6, 7, 7, 5, 3, 7, 5, 4, 7, 6, 4, 4, 6, 6, 6, 7, 2, 0]
4.230692e-39	3.620777e-39	[0, 3, 2, 3, 6, 0, 7, 7, 4, 0, 6, 1, 0, 0, 6, 3, 0, 3, 2, 5, 6, 0, 0, 4, 7, 5, 5, 2, 7, 4, 4, 4, 0, 7, 6, 4, 0, 3, 3, 5, 4, 6, 1]
1.424276e-48	1.262512e-48	[6, 3, 4, 6, 1, 6, 1, 2, 6, 7, 3, 0, 3, 0, 0, 6, 6, 4, 0, 7, 6, 5, 2, 3, 4, 6, 2, 0, 2, 2, 2, 1, 2, 2, 0, 3, 7, 1, 7, 6, 2, 5, 2, 2, 7, 0, 5, 0, 2, 3, 3, 1, 0, 2]
1.140183e-69	9.967074e-70	[0, 0, 1, 7, 2, 5, 5, 6, 1, 0, 5, 3, 4, 3, 4, 0, 2, 7, 5, 0, 2, 0, 5, 5, 7, 6, 2, 6, 6, 7, 4, 0, 7, 4, 0, 0, 7, 0, 0, 6, 2, 6, 6, 7, 4, 0, 1, 4, 6, 0, 3, 7, 2, 7, 0, 7, 6, 7, 0, 3, 3, 6, 3, 0, 3, 3, 4, 2, 4, 7, 7, 2, 4, 6, 1, 3, 7, 2]
1.000899e-75	1.138113e-75	[1, 1, 6, 0, 1, 7, 6, 6, 5, 1, 4, 0, 6, 7, 3, 7, 0, 1, 0, 6, 6, 2, 7, 4, 7, 5, 3, 6, 6, 0, 6, 3, 6, 6, 1, 0, 2, 6, 0, 7, 0, 6, 1, 4, 7, 0, 2, 1, 4, 0, 0, 3, 6, 7, 3, 3, 7, 7, 6, 2, 6, 4, 0, 3, 0, 0, 1, 7, 6, 2, 2, 1, 0, 6, 6, 3, 6, 7, 3, 2, 7, 5, 7, 0, 2, 4]
2.978265e-44	2.747731e-44	[0, 2, 1, 7, 5, 1, 7, 1, 7, 6, 0, 2, 2, 0, 7, 5, 5, 6, 4, 6, 7, 4, 6, 6, 6, 1, 6, 5, 1, 7, 2, 7, 0, 0, 0, 6, 5, 5, 3, 5, 4, 6, 1, 0, 0, 0, 2, 0, 1]
5.612384e-69	5.653339e-69	[5, 5, 5, 7, 5, 4, 1, 7, 6, 5, 7, 1, 3, 7, 6, 7, 6, 0, 6, 7, 0, 5, 0, 7, 3, 0, 2, 7, 1, 5, 4, 5, 5, 0, 7, 0, 4, 2, 6, 0, 0, 6, 4, 3, 1, 5, 7, 7, 4, 0, 0, 1, 4, 5, 3, 4, 0, 6, 1, 1, 6, 1, 3, 2, 2, 7, 6, 6, 0, 3, 7, 1, 5, 4, 4]
1.198225e-07	1.058152e-07	[1, 6, 5, 0, 6, 0, 5, 6]
1.801358e-44	1.782321e-44	[5, 7, 5, 2, 0, 0, 0, 0, 2, 2, 1, 6, 0, 6, 0, 5, 3, 2, 6, 0, 1, 7, 6, 2, 5, 2, 6, 1, 2, 1, 6, 2, 2, 1, 2, 6, 0, 0, 6, 3, 6, 1, 5, 0, 7, 1, 6, 3, 5, 0]
1.290226e-80	1.217414e-80	[2, 6, 2, 2, 2, 0, 6, 3, 4, 1, 7, 6, 0, 4, 3, 6, 0, 7, 0, 5, 1, 0, 7, 4, 5, 4, 2, 1, 7, 7, 4, 5, 3, 1, 1, 0, 2, 6, 5, 0, 0, 0, 7, 3, 0, 0, 1, 2, 2, 3, 4, 6, 2, 6, 7, 2, 7, 4, 3, 7, 3, 6, 0, 7, 4, 2, 4, 6, 7, 0, 3, 1, 5, 4, 0, 0, 0, 2, 4, 7, 5, 5, 0, 7, 6, 1, 3, 6, 4]
8.920894e-80	8.557237e-80	[6, 5, 0, 4, 7, 3, 0, 6, 2, 7, 0, 7, 6, 5, 6, 7, 1, 6, 5, 1, 0, 4, 0, 7, 5, 1, 6, 6, 5, 2, 5, 7, 0, 1, 1, 5, 6, 4, 7, 2, 0, 2, 4, 2, 4, 4, 6, 1, 0, 1, 0, 7, 2, 3, 2, 7, 6, 0, 2, 7, 2, 4, 2, 2, 0, 1, 0, 0, 0, 2, 3, 7, 6, 3, 6, 0, 7, 6, 3, 2, 5, 6, 5, 0, 6, 6, 0, 7, 3, 0]
1.407908e-57	1.371419e-57	[0, 4, 0, 2, 7, 7, 2, 7, 5, 4, 6, 5, 0, 5, 2, 6, 7, 1, 6, 5, 1, 7, 1, 5, 5, 7, 5, 2, 3, 1, 6, 2, 6, 0, 4, 5, 1, 0, 6, 0, 7, 1, 0, 6, 7, 7, 1, 4, 7, 2, 6, 5, 5, 3, 2, 0, 2, 7, 6, 7, 3, 3, 5]
4.126523e-68	3.880547e-68	[6, 4, 6, 5, 7, 6, 6, 0, 1, 0, 0, 1, 6, 3, 0, 0, 7, 3, 3, 7, 0, 7, 4, 7, 3, 6, 0, 6, 6, 3, 2, 0, 4, 2, 3, 3, 5, 0, 6, 1, 7, 2, 6, 0, 2, 3, 0, 4, 0, 7, 0, 2, 4, 3, 5, 7, 6, 7, 5, 6, 0, 2, 6, 1, 0, 1, 3, 7, 6, 6, 0, 2, 7, 2, 4, 2, 3]
8.919601e-23	7.670962e-23	[4, 0, 6, 1, 6, 7, 5, 4, 1, 0, 5, 6, 7, 7, 1, 6, 0, 7, 7, 6, 7, 2, 0, 5, 5]
7.950592e-57	7.583647e-57	[1, 7, 5, 2, 7, 4, 2, 6, 6, 2, 3, 2, 2, 0, 2, 6, 2, 7, 0, 0, 7, 2, 0, 3, 3, 0, 0, 7, 6, 7, 7, 6, 4, 0, 6, 5, 0, 3, 4, 2, 1, 6, 6, 0, 7, 2, 6, 6, 0, 6, 1, 2, 6, 7, 6, 5, 0, 2, 6, 7, 1, 4, 7, 1, 5]
4.605867e-35	4.213020e-35	[3, 2, 7, 3, 7, 4, 2, 4, 6, 1, 6, 0, 2, 7, 1, 3, 3, 5, 2, 5, 6, 7, 0, 6, 5, 2, 7, 4, 3, 7, 0, 3, 7, 5, 6, 0, 3, 2]
1.228419e-73	1.055589e-73	[0, 6, 2, 4, 1, 7, 3, 6, 6, 6, 3, 0, 5, 5, 6, 4, 0, 6, 0, 0, 2, 4, 4, 1, 1, 2, 6, 0, 7, 6, 5, 2, 7, 6, 2, 2, 0, 7, 0, 1, 3, 2, 4, 1, 5, 2, 4, 6, 6, 0, 6, 6, 1, 2, 6, 0, 6, 4, 0, 4, 7, 1, 7, 5, 5, 0, 6, 2, 7, 0, 5, 6, 7, 5, 3, 1, 2, 6, 7, 0, 3, 3, 4]
3.258066e-27	3.135460e-27	[0, 2, 0, 1, 3, 5, 1, 5, 5, 4, 4, 3, 5, 7, 7, 3, 6, 2, 3, 2, 2, 0, 4, 6, 0, 3, 7, 0, 6]
1.064797e-26	1.136303e-26	[0, 7, 3, 0, 2, 7, 0, 7, 2, 7, 5, 6, 2, 4, 2, 6, 7, 2, 6, 7, 6, 5, 2, 6, 2, 6, 7, 7, 6, 2, 0]
8.939591e-75	9.961750e-75	[6, 2, 0, 2, 3, 1, 0, 6, 7, 1, 7, 3, 1, 0, 7, 2, 2, 7, 0, 6, 6, 0, 1, 6, 2, 0, 7, 5, 4, 5, 4, 4, 0, 3, 5, 0, 2, 6, 4, 1, 7, 0, 4, 6, 7, 2, 7, 2, 1, 0, 1, 6, 4, 1, 2, 4, 1, 5, 4, 0, 1, 6, 6, 0, 1, 0, 0, 6, 7, 0, 2, 1, 6, 2, 2, 7, 2, 7, 6, 3, 2, 6, 0, 2]
2.120570e-12	1.889697e-12	[2, 2, 7, 1, 0, 3, 7, 0, 5, 4, 0, 6, 1]
2.192050e-84	1.884523e-84	[2, 6, 7, 1, 3, 4, 4, 5, 0, 7, 7, 6, 1, 5, 1, 4, 1, 3, 6, 3, 6, 0, 3, 2, 2, 1, 6, 6, 4, 3, 5, 2, 4, 1, 2, 3, 1, 1, 7, 2, 7, 7, 0, 0, 1, 7, 6, 3, 0, 5, 0, 7, 6, 2, 4, 7, 2, 2, 2, 0, 0, 7, 3, 6, 3, 6, 4, 5, 6, 3, 2, 7, 6, 5, 6, 7, 2, 6, 3, 1, 3, 6, 7, 3, 0, 1, 6, 0, 2, 3, 0, 1, 0]
5.920629e-61	4.934138e-61	[6, 0, 0, 0, 2, 2, 6, 5, 6, 7, 4, 1, 7, 0, 7, 0, 0, 6, 7, 5, 6, 3, 1, 3, 1, 5, 1, 2, 6, 7, 6, 4, 1, 7, 1, 5, 0, 6, 1, 2, 3, 0, 4, 0, 0, 1, 1, 6, 2, 7, 6, 7, 2, 5, 2, 5, 4, 5, 5, 6, 1, 0, 3, 5, 3, 6, 5]
1.651863e-79	2.575686e-79	[7, 0, 7, 6, 0, 4, 2, 3, 1, 7, 0, 4, 3, 6, 0, 1, 7, 3, 5, 6, 6, 7, 1, 5, 0, 7, 7, 0, 0, 6, 7, 4, 0, 5, 0, 4, 0, 0, 2, 4, 6, 3, 2, 0, 6, 6, 0, 0, 1, 0, 0, 3, 5, 6, 5, 7, 2, 3, 4, 2, 0, 3, 4, 2, 1, 6, 6, 2, 1, 7, 6, 5, 3, 0, 7, 7, 5, 3, 0, 7, 5, 2, 2, 6, 3, 5, 6, 6, 5]
8.751418e-55	1.025018e-54	[1, 3, 6, 2, 6, 4, 3, 1, 1, 4, 6, 3, 2, 0, 2, 6, 7, 7, 6, 7, 5, 1, 0, 1, 7, 5, 1, 5, 3, 5, 6, 7, 1, 1, 5, 2, 7, 4, 0, 6, 6, 1, 5, 4, 0, 7, 2, 6, 1, 1, 3, 6, 0, 2, 5, 3, 3, 6, 5]
5.665990e-15	5.576010e-15	[0, 7, 6, 3, 6, 7, 3, 6, 5, 0, 6, 4, 7, 5, 5, 3]
4.268813e-35	3.996395e-35	[0, 1, 4, 6, 1, 0, 6, 4, 4, 6, 7, 6, 5, 0, 7, 3, 0, 2, 3, 3, 3, 7, 7, 6, 7, 0, 0, 2, 4, 4, 1, 6, 5, 3, 4, 3, 7, 5]
4.981863e-82	6.389118e-82	[2, 6, 1, 2, 6, 3, 6, 1, 5, 6, 7, 0, 7, 1, 7, 7, 6, 1, 3, 4, 7, 0, 7, 7, 3, 5, 6, 0, 6, 6, 7, 7, 7, 7, 2, 2, 7, 4, 4, 1, 7, 2, 2, 6, 7, 5, 2, 4, 2, 6, 2, 1, 2, 3, 1, 6, 6, 5, 1, 0, 1, 3, 5, 7, 2, 2, 6, 1, 5, 4, 1, 6, 6, 0, 6, 2, 7, 7, 5, 2, 4, 2, 1, 2, 2, 1, 3, 2, 4, 2, 4]
6.723238e-45	6.226553e-45	[2, 0, 7, 0, 7, 7, 3, 4, 0, 5, 7, 2, 7, 0, 7, 0, 2, 0, 0, 0, 4, 1, 7, 0, 7, 3, 7, 4, 4, 3, 7, 3, 6, 6, 5, 3, 5, 7, 1, 6, 6, 4, 1, 4, 0, 6, 7, 6, 3, 0]
7.765180e-35	8.143393e-35	[1, 3, 7, 7, 7, 0, 5, 0, 6, 1, 0, 7, 2, 2, 1, 7, 0, 0, 0, 5, 2, 7, 7, 2, 5, 2, 3, 6, 6, 3, 6, 3, 0, 7, 6, 6, 0, 3, 2]
1.097189e-32	9.252961e-33	[0, 2, 0, 5, 6, 2, 2, 0, 7, 4, 5, 7, 2, 5, 6, 7, 2, 6, 1, 0, 7, 2, 5, 6, 7, 4, 1, 5, 3, 6, 0, 2, 1, 1, 6, 4]
2.267895e-48	2.288871e-48	[1, 6, 1, 2, 6, 7, 3, 7, 2, 7, 7, 1, 2, 6, 7, 4, 5, 5, 2, 7, 1, 4, 2, 0, 4, 4, 6, 4, 0, 0, 3, 4, 2, 6, 4, 1, 2, 4, 7, 7, 5, 1, 7, 5, 1, 4, 1, 1, 0, 2, 7, 7]
6.089869e-06	6.028289e-06	[6, 6, 3, 5, 2, 6]
9.485308e-56	9.608150e-56	[2, 0, 7, 4, 1, 0, 3, 4, 7, 4, 4, 4, 2, 2, 0, 5, 1, 0, 3, 6, 0, 7, 6, 6, 7, 7, 0, 6, 7, 6, 5, 7, 4, 7, 0, 0, 5, 1, 0, 4, 0, 3, 5, 3, 7, 6, 5, 7, 3, 0, 7, 6, 5, 2, 0, 5, 6, 6, 3, 0, 6, 5]
5.404477e-51	4.367637e-51	[7, 7, 6, 2, 1, 5, 6, 6, 3, 1, 5, 2, 6, 0, 5, 7, 2, 5, 1, 5, 2, 7, 0, 6, 2, 6, 1, 2, 2, 0, 1, 5, 5, 6, 0, 3, 7, 1, 6, 4, 4, 1, 0, 0, 2, 6, 0, 0, 5, 2, 7, 6, 3, 7, 7, 6, 0]
1.635475e-58	1.861828e-58	[7, 7, 2, 0, 6, 2, 6, 6, 6, 0, 6, 2, 3, 5, 2, 7, 3, 6, 0, 6, 6, 0, 6, 0, 0, 7, 5, 5, 4, 4, 2, 1, 2, 5, 7, 0, 1, 0, 6, 2, 0, 5, 3, 6, 3, 7, 0, 3, 6, 5, 7, 0, 5, 7, 0, 2, 2, 7, 4, 3, 6, 7, 7, 7, 6, 7, 0]
2.194835e-55	2.161486e-55	[6, 6, 4, 2, 2, 3, 3, 0, 2, 4, 6, 2, 6, 7, 3, 7, 0, 6, 6, 0, 4, 1, 2, 0, 4, 2, 6, 2, 5, 2, 2, 0, 3, 5, 5, 0, 4, 5, 1, 7, 0, 0, 7, 7, 0, 1, 5, 5, 6, 4, 0, 5, 3, 1, 1, 5, 2, 7, 1, 6, 7]
9.548071e-87	9.289213e-87	[6, 6, 1, 4, 0, 4, 4, 0, 7, 0, 0, 2, 7, 6, 7, 2, 4, 7, 0, 0, 5, 1, 6, 1, 0, 7, 1, 5, 0, 2, 6, 0, 6, 6, 7, 5, 0, 1, 7, 4, 1, 5, 2, 7, 1, 3, 3, 3, 6, 2, 0, 1, 1, 6, 6, 2, 6, 6, 4, 2, 7, 2, 6, 2, 7, 6, 0, 3, 0, 4, 5, 0, 0, 4, 6, 0, 0, 5, 2, 1, 7, 0, 7, 1, 6, 7, 6, 0, 6, 3, 1, 3, 6, 4, 0, 7, 1, 2]
9.592169e-90	1.024489e-89	[7, 3, 0, 6, 3, 6, 4, 6, 4, 1, 1, 0, 5, 2, 5, 0, 2, 4, 3, 7, 1, 0, 7, 5, 1, 2, 6, 3, 2, 2, 6, 2, 4, 4, 7, 2, 3, 2, 5, 4, 5, 7, 6, 1, 3, 2, 1, 2, 4, 6, 7, 6, 4, 6, 0, 6, 0, 6, 1, 0, 0, 0, 7, 7, 1, 6, 0, 4, 2, 4, 7, 3, 1, 3, 6, 5, 6, 3, 1, 5, 1, 2, 0, 0, 7, 0, 2, 2, 1, 2, 0, 6, 6, 6, 4, 3, 3, 7, 2]
2.866297e-69	3.162615e-69	[4, 0, 2, 5, 6, 2, 1, 2, 5, 0, 1, 6, 0, 0, 1, 5, 2, 7, 6, 7, 4, 0, 0, 6, 6, 6, 4, 5, 4, 4, 4, 2, 7, 6, 6, 4, 5, 1, 1, 1, 5, 0, 1, 4, 6, 3, 2, 6, 3, 7, 0, 5, 2, 7, 4, 7, 2, 6, 1, 0, 7, 1, 4, 6, 1, 7, 2, 4, 2, 6, 0, 1, 0, 2, 3, 4]
6.020862e-15	6.111646e-15	[0, 7, 6, 7, 3, 1, 2, 2, 3, 6, 6, 4, 3, 2, 7, 7]
3.395989e-74	3.731349e-74	[7, 0, 7, 1, 2, 1, 1, 7, 0, 7, 7, 2, 7, 2, 5, 0, 6, 7, 0, 1, 7, 3, 1, 2, 0, 7, 0, 7, 7, 6, 2, 3, 5, 2, 5, 7, 3, 3, 6, 2, 5, 4, 4, 0, 1, 6, 1, 0, 0, 7, 6, 3, 3, 0, 3, 3, 3, 1, 6, 6, 2, 6, 4, 0, 7, 5, 0, 6, 4, 0, 0, 6, 7, 7, 1, 3, 5, 3, 6, 0, 2, 0, 6]
1.154869e-35	1.140373e-35	[6, 6, 4, 3, 0, 1, 6, 2, 6, 6, 0, 4, 4, 1, 6, 6, 2, 6, 0, 5, 7, 4, 2, 1, 5, 3, 7, 4, 4, 6, 6, 6, 5, 4, 4, 5, 3, 3, 0]
1.912103e-62	1.634031e-62	[6, 4, 0, 2, 6, 5, 6, 5, 2, 3, 6, 6, 0, 4, 6, 6, 6, 7, 0, 0, 0, 6, 1, 6, 0, 7, 7, 6, 6, 4, 7, 6, 6, 6, 2, 0, 6, 6, 1, 2, 7, 3, 2, 4, 2, 2, 1, 0, 5, 3, 1, 0, 6, 4, 6, 7, 6, 7, 7, 3, 4, 7, 2, 0, 5, 3, 3, 5, 7, 3, 2]
6.444336e-59	5.840506e-59	[4, 4, 6, 0, 0, 6, 2, 5, 7, 2, 7, 6, 6, 7, 6, 6, 6, 0, 0, 3, 2, 5, 0, 5, 7, 3, 7, 6, 5, 0, 1, 6, 4, 0, 4, 7, 6, 6, 0, 7, 0, 6, 3, 0, 4, 0, 4, 6, 2, 2, 7, 1, 0, 6, 4, 7, 4, 6, 7, 0, 1, 1, 4, 6, 7, 3, 7]
2.937308e-49	3.577371e-49	[0, 7, 7, 5, 7, 2, 0, 6, 2, 6, 4, 6, 6, 0, 1, 2, 1, 0, 3, 1, 4, 5, 1, 0, 7, 1, 0, 5, 1, 2, 1, 1, 5, 7, 3, 4, 0, 5, 7, 2, 6, 6, 7, 7, 2, 4, 1, 2, 0, 0, 7, 5, 2, 0]
1.888432e-12	1.783297e-12	[5, 3, 7, 6, 6, 5, 1, 6, 3, 4, 7, 6, 2]
7.292043e-57	7.004144e-57	[4, 4, 7, 0, 5, 0, 5, 1, 1, 4, 7, 0, 6, 0, 6, 7, 1, 0, 7, 7, 3, 2, 7, 0, 3, 6, 7, 6, 7, 0, 7, 0, 0, 5, 5, 1, 7, 2, 6, 3, 2, 3, 2, 6, 2, 4, 5, 2, 0, 0, 5, 2, 6, 1, 2, 4, 3, 0, 5, 0, 5, 2, 6]
1.572784e-51	1.553406e-51	[2, 4, 7, 2, 3, 6, 1, 0, 2, 6, 3, 3, 4, 2, 7, 7, 6, 3, 2, 2, 4, 2, 0, 6, 3, 1, 0, 0, 6, 6, 3, 2, 2, 3, 1, 6, 0, 6, 6, 0, 6, 6, 0, 7, 5, 6, 7, 4, 3, 4, 1, 6, 3, 7, 7, 6, 7, 2]
4.505213e-88	4.271961e-88	[1, 3, 7, 5, 2, 1, 6, 1, 6, 0, 7, 7, 0, 1, 6, 7, 3, 6, 7, 7, 6, 1, 5, 3, 2, 7, 3, 7, 6, 7, 7, 5, 2, 3, 3, 6, 0, 4, 2, 1, 2, 1, 6, 3, 1, 6, 6, 6, 7, 3, 4, 3, 5, 5, 5, 4, 7, 5, 3, 0, 2, 7, 5, 5, 5, 2, 7, 4, 2, 6, 0, 0, 6, 0, 1, 6, 2, 3, 4, 2, 3, 6, 5, 4, 4, 0, 6, 1, 5, 7, 6, 6, 0, 0, 6, 5, 5]
1.530569e-37	1.418640e-37	[2, 6, 0, 7, 6, 0, 6, 3, 2, 5, 1, 6, 6, 7, 0, 4, 3, 2, 7, 3, 1, 6, 6, 0, 0, 6, 0, 2, 6, 7, 7, 1, 4, 2, 7, 0, 0, 0, 2, 0, 7, 1, 0]
1.233072e-30	1.053977e-30	[1, 5, 3, 0, 2, 1, 7, 2, 7, 3, 5, 5, 7, 1, 2, 5, 6, 2, 6, 6, 6, 0, 2, 0, 2, 7, 4, 7, 0, 1, 5, 3, 1]
2.301891e-27	2.075642e-27	[5, 5, 6, 0, 2, 0, 4, 3, 2, 2, 0, 6, 7, 2, 7, 1, 7, 5, 3, 7, 0, 1, 0, 7, 6, 2, 3, 4, 1, 6]
8.477421e-81	1.126840e-80	[2, 5, 2, 7, 7, 7, 5, 0, 7, 2, 1, 0, 7, 2, 2, 1, 2, 1, 3, 3, 2, 6, 2, 3, 0, 7, 6, 5, 7, 6, 5, 6, 1, 4, 0, 2, 0, 6, 2, 4, 5, 1, 7, 4, 0, 7, 0, 5, 0, 4, 1, 6, 7, 6, 2, 2, 0, 0, 7, 5, 0, 0, 6, 0, 7, 2, 1, 6, 6, 1, 6, 0, 2, 3, 0, 7, 4, 2, 6, 7, 2, 6, 0, 7, 0, 5, 2, 0, 6, 6, 4, 0]
6.049821e-07	6.087132e-07	[2, 3, 2, 7, 5, 0, 0]
6.792466e-22	6.533250e-22	[4, 2, 2, 1, 6, 7, 3, 5, 7, 4, 6, 2, 4, 5, 4, 0, 3, 7, 6, 5, 4, 2, 6]
4.185649e-23	4.545380e-23	[1, 7, 3, 1, 2, 2, 6, 4, 6, 7, 2, 5, 0, 0, 5, 0, 1, 2, 0, 3, 1, 6, 2, 0, 0]
